Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
2/9/26,2/9/26,2/11/26,AMZN,Amazon\nCUSIP: 023135106,Buy,0.473568,$467.25,($221.27),$221.27
2/11/26,2/11/26,2/13/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.454189,$371.38,($168.68),$168.68
2/12/26,2/12/26,2/12/26,AAPL,Cash Div: R/D 2026-02-12 P/D 2026-02-12 - 97.822970 shares at 0.1328,CDIV,,,$12.99,$0.00
2/12/26,2/12/26,2/12/26,AVGO,Cash Div: R/D 2026-02-12 P/D 2026-02-12 - 22.996099 shares at 1.4398,CDIV,,,$33.11,$0.00
2/13/26,2/13/26,2/15/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.085109,$678.65,($57.76),$57.76
2/15/26,2/15/26,2/15/26,,ACH Deposit,ACH,,,"$2,127.00",$0.00
2/16/26,2/16/26,2/18/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.696749,$565.46,($393.98),$393.98
2/18/26,2/18/26,2/20/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.3269,$366.29,($852.32),$852.32
2/20/26,2/20/26,2/22/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.85235,$366.96,($312.78),$312.78
2/23/26,2/23/26,2/25/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.299603,$686.39,($205.64),$205.64
2/25/26,2/25/26,2/27/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.639429,$377.32,($241.27),$241.27
2/27/26,2/27/26,3/1/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.255533,$378.26,($96.66),$96.66
2/27/26,2/27/26,2/27/26,AVGO,Cash Div: R/D 2026-02-27 P/D 2026-02-27 - 22.996099 shares at 1.4398,CDIV,,,$33.11,$0.00
2/28/26,2/28/26,2/28/26,,Interest Payment,INT,,,$0.04,$0.00
3/1/26,3/1/26,3/1/26,,ACH Deposit,ACH,,,"$1,576.00",$0.00
3/2/26,3/2/26,3/4/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.555063,$692.40,($384.33),$384.33
3/4/26,3/4/26,3/6/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.418556,$371.38,($526.82),$526.82
3/6/26,3/6/26,3/8/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.281358,$696.03,($195.83),$195.83
3/6/26,3/6/26,3/8/26,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Sell,224.959179,$217.82,"$49,000.61","$49,000.61"
3/9/26,3/9/26,3/11/26,AAPL,Apple\nCUSIP: 037833100,Buy,2.893236,$470.86,"($1,362.31)","$1,362.31"
3/11/26,3/11/26,3/13/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,7.559878,$384.29,"($2,905.19)","$2,905.19"
3/13/26,3/13/26,3/15/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.104653,$580.99,($641.79),$641.79
3/15/26,3/15/26,3/15/26,,ACH Deposit,ACH,,,"$2,094.00",$0.00
3/16/26,3/16/26,3/18/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.432786,$705.67,"($1,011.07)","$1,011.07"
3/18/26,3/18/26,3/20/26,AMZN,Amazon\nCUSIP: 023135106,Buy,1.826141,$490.35,($895.45),$895.45
3/20/26,3/20/26,3/22/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.500689,$586.05,"($2,051.58)","$2,051.58"
3/23/26,3/23/26,3/25/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,4.178964,$588.29,"($2,458.44)","$2,458.44"
3/25/26,3/25/26,3/27/26,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.66176,$229.54,($610.98),$610.98
3/27/26,3/27/26,3/29/26,AMZN,Amazon\nCUSIP: 023135106,Buy,5.625985,$497.08,"($2,796.56)","$2,796.56"
3/27/26,3/27/26,3/27/26,NVDA,Cash Div: R/D 2026-03-27 P/D 2026-03-27 - 228.339044 shares at 0.0338,CDIV,,,$7.71,$0.00
3/28/26,3/28/26,3/28/26,,Interest Payment,INT,,,$4.46,$0.00
3/30/26,3/30/26,4/1/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.956946,$593.64,"($2,349.00)","$2,349.00"
4/1/26,4/1/26,4/1/26,,ACH Deposit,ACH,,,"$1,686.00",$0.00
4/1/26,4/1/26,4/3/26,AAPL,Apple\nCUSIP: 037833100,Buy,2.851986,$486.03,"($1,386.15)","$1,386.15"
4/3/26,4/3/26,4/5/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.548077,$724.51,"($2,570.62)","$2,570.62"
4/6/26,4/6/26,4/8/26,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,12.642319,$233.17,"($2,947.81)","$2,947.81"
4/8/26,4/8/26,4/10/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.648901,$387.24,"($1,413.00)","$1,413.00"
4/10/26,4/10/26,4/12/26,AAPL,Apple\nCUSIP: 037833100,Buy,5.559616,$492.34,"($2,737.22)","$2,737.22"
4/13/26,4/13/26,4/15/26,AAPL,Apple\nCUSIP: 037833100,Buy,2.669668,$494.46,"($1,320.04)","$1,320.04"
4/15/26,4/15/26,4/15/26,,ACH Deposit,ACH,,,"$1,808.00",$0.00
4/15/26,4/15/26,4/17/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.917465,$606.23,($556.19),$556.19
4/17/26,4/17/26,4/19/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,7.769877,$391.62,"($3,042.84)","$3,042.84"
4/20/26,4/20/26,4/22/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,8.160909,$393.07,"($3,207.81)","$3,207.81"
4/22/26,4/22/26,4/24/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,4.496556,$408.67,"($1,837.61)","$1,837.61"
4/24/26,4/24/26,4/26/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.814157,$613.28,"($1,725.87)","$1,725.87"
4/27/26,4/27/26,4/29/26,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,14.264866,$239.58,"($3,417.58)","$3,417.58"
4/28/26,4/28/26,4/28/26,,Interest Payment,INT,,,$1.46,$0.00
4/29/26,4/29/26,5/1/26,AAPL,Apple\nCUSIP: 037833100,Buy,5.769211,$505.63,"($2,917.09)","$2,917.09"
5/1/26,5/1/26,5/1/26,,ACH Deposit,ACH,,,"$1,199.00",$0.00
5/1/26,5/1/26,5/3/26,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,8.998701,$240.77,"($2,166.62)","$2,166.62"
5/4/26,5/4/26,5/6/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,4.132973,$620.88,"($2,566.08)","$2,566.08"
5/6/26,5/6/26,5/8/26,AAPL,Apple\nCUSIP: 037833100,Buy,2.837481,$510.34,"($1,448.08)","$1,448.08"
5/8/26,5/8/26,5/10/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.930863,$417.95,"($1,224.95)","$1,224.95"
5/11/26,5/11/26,5/13/26,AMZN,Amazon\nCUSIP: 023135106,Buy,1.128725,$531.90,($600.37),$600.37
5/13/26,5/13/26,5/15/26,AAPL,Apple\nCUSIP: 037833100,Buy,1.581687,$514.87,($814.36),$814.36
5/15/26,5/15/26,5/15/26,,ACH Deposit,ACH,,,"$1,344.00",$0.00
5/15/26,5/15/26,5/17/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.253359,$404.42,"($1,315.72)","$1,315.72"
5/18/26,5/18/26,5/20/26,AAPL,Apple\nCUSIP: 037833100,Buy,1.356623,$517.97,($702.69),$702.69
5/20/26,5/20/26,5/22/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.397282,$632.06,($251.11),$251.11
5/22/26,5/22/26,5/24/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.351234,$407.21,($143.03),$143.03
5/25/26,5/25/26,5/27/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.263504,$408.34,($107.60),$107.60
5/27/26,5/27/26,5/29/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.189407,$636.42,($120.54),$120.54
5/28/26,5/28/26,5/28/26,,Interest Payment,INT,,,$0.04,$0.00
5/29/26,5/29/26,5/31/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.146481,$428.80,($62.81),$62.81
6/1/26,6/1/26,6/1/26,,ACH Deposit,ACH,,,"$2,100.00",$0.00
6/1/26,6/1/26,6/3/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.112107,$410.79,($456.84),$456.84
6/3/26,6/3/26,6/5/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.867742,$411.45,($357.03),$357.03
6/5/26,6/5/26,6/7/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.092565,$412.08,($450.22),$450.22
6/8/26,6/8/26,6/10/26,AAPL,Apple\nCUSIP: 037833100,Buy,0.394494,$529.33,($208.82),$208.82
