Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
9/7/22,9/7/22,9/9/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.25978,$269.71,($70.07),$70.07
9/8/22,9/8/22,9/10/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.725075,$269.73,($465.30),$465.30
9/8/22,9/8/22,9/10/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,7.111228,$521.90,"$3,711.35","$3,711.35"
9/12/22,9/12/22,9/14/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.567221,$269.81,($153.04),$153.04
9/12/22,9/12/22,9/12/22,AAPL,Cash Div: R/D 2022-09-12 P/D 2022-09-12 - 3.995035 shares at 0.1327,CDIV,,,$0.53,$0.00
9/13/22,9/13/22,9/15/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.025243,$195.67,($200.61),$200.61
9/14/22,9/14/22,9/16/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.755546,$280.69,($212.07),$212.07
9/15/22,9/15/22,9/15/22,,ACH Deposit,ACH,,,$759.00,$0.00
9/15/22,9/15/22,9/17/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.528818,$280.67,($709.76),$709.76
9/15/22,9/15/22,9/17/22,AMZN,Amazon\nCUSIP: 023135106,Sell,0.177161,$180.85,$32.04,$32.04
9/19/22,9/19/22,9/21/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.017129,$280.62,($566.05),$566.05
9/19/22,9/19/22,9/21/22,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.251836,$279.08,$349.36,$349.36
9/20/22,9/20/22,9/22/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,1.169834,$529.24,($619.12),$619.12
9/21/22,9/21/22,9/23/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,4.288508,$195.51,($838.45),$838.45
9/22/22,9/22/22,9/24/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.980132,$280.62,($836.28),$836.28
9/22/22,9/22/22,9/24/22,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.816571,$270.41,$220.81,$220.81
9/26/22,9/26/22,9/28/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.364122,$195.47,($71.17),$71.17
9/27/22,9/27/22,9/29/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.752076,$195.47,($147.01),$147.01
9/28/22,9/28/22,9/30/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.775046,$280.68,($498.22),$498.22
9/28/22,9/28/22,9/28/22,,Interest Payment,INT,,,$4.08,$0.00
9/28/22,9/28/22,9/30/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.195713,$523.04,$625.41,$625.41
9/29/22,9/29/22,10/1/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,4.193892,$195.48,($819.82),$819.82
9/30/22,9/30/22,10/2/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.889807,$149.30,$132.85,$132.85
10/1/22,10/1/22,10/1/22,,ACH Deposit,ACH,,,$442.00,$0.00
10/3/22,10/3/22,10/5/22,AAPL,Apple\nCUSIP: 037833100,Buy,1.296929,$196.78,($255.21),$255.21
10/4/22,10/4/22,10/6/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.43419,$280.87,($121.95),$121.95
10/4/22,10/4/22,10/6/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.081562,$148.17,$12.09,$12.09
10/5/22,10/5/22,10/7/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.254039,$271.11,($339.98),$339.98
10/5/22,10/5/22,10/7/22,TSLA,Tesla\nCUSIP: 88160R101,Sell,6.928285,$273.01,"$1,891.49","$1,891.49"
10/6/22,10/6/22,10/8/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.977935,$148.72,($442.88),$442.88
10/6/22,10/6/22,10/8/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.248851,$145.51,$327.23,$327.23
10/7/22,10/7/22,10/9/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.376193,$153.10,$57.60,$57.60
10/10/22,10/10/22,10/12/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.632591,$281.20,($459.08),$459.08
10/11/22,10/11/22,10/13/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,4.074096,$195.73,($797.42),$797.42
10/11/22,10/11/22,10/13/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.2816,$152.73,$43.01,$43.01
10/12/22,10/12/22,10/14/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.38752,$149.08,($505.01),$505.01
10/12/22,10/12/22,10/14/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.768077,$151.86,$116.64,$116.64
10/13/22,10/13/22,10/15/22,AMZN,Amazon\nCUSIP: 023135106,Buy,3.346614,$174.82,($585.06),$585.06
10/13/22,10/13/22,10/15/22,AMZN,Amazon\nCUSIP: 023135106,Sell,2.903498,$177.16,$514.38,$514.38
10/15/22,10/15/22,10/15/22,,ACH Deposit,ACH,,,$660.00,$0.00
10/17/22,10/17/22,10/19/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.373691,$196.01,($269.26),$269.26
10/17/22,10/17/22,10/19/22,TSLA,Tesla\nCUSIP: 88160R101,Sell,4.875379,$292.18,"$1,424.49","$1,424.49"
10/18/22,10/18/22,10/20/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.382745,$535.17,($204.83),$204.83
10/18/22,10/18/22,10/20/22,AMZN,Amazon\nCUSIP: 023135106,Sell,0.46427,$168.54,$78.25,$78.25
10/19/22,10/19/22,10/21/22,AMZN,Amazon\nCUSIP: 023135106,Buy,1.222889,$175.42,($214.52),$214.52
10/19/22,10/19/22,10/21/22,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.803407,$284.14,$796.56,$796.56
10/20/22,10/20/22,10/22/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.015597,$282.08,($850.64),$850.64
10/20/22,10/20/22,10/22/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.935268,$543.25,"$1,051.33","$1,051.33"
10/21/22,10/21/22,10/23/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.996527,$523.95,$522.13,$522.13
10/24/22,10/24/22,10/26/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.555962,$282.55,($439.64),$439.64
10/25/22,10/25/22,10/27/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,1.363079,$537.62,($732.82),$732.82
10/25/22,10/25/22,10/27/22,TSLA,Tesla\nCUSIP: 88160R101,Sell,4.515029,$285.59,"$1,289.45","$1,289.45"
10/26/22,10/26/22,10/28/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,4.398219,$150.24,($660.79),$660.79
10/26/22,10/26/22,10/28/22,AAPL,Apple\nCUSIP: 037833100,Sell,1.618764,$192.63,$311.82,$311.82
10/27/22,10/27/22,10/29/22,AAPL,Apple\nCUSIP: 037833100,Buy,4.282906,$198.84,($851.61),$851.61
10/27/22,10/27/22,10/27/22,NVDA,Cash Div: R/D 2022-10-27 P/D 2022-10-27 - 11.990855 shares at 0.0334,CDIV,,,$0.40,$0.00
10/27/22,10/27/22,10/29/22,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,14.720362,$196.79,"$2,896.82","$2,896.82"
10/28/22,10/28/22,10/28/22,,Interest Payment,INT,,,$4.57,$0.00
10/28/22,10/28/22,10/30/22,TSLA,Tesla\nCUSIP: 88160R101,Sell,0.867817,$278.52,$241.70,$241.70
10/31/22,10/31/22,11/2/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.013002,$150.78,($152.74),$152.74
10/31/22,10/31/22,11/2/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,3.489393,$149.71,$522.40,$522.40
11/1/22,11/1/22,11/1/22,,ACH Deposit,ACH,,,$607.00,$0.00
11/1/22,11/1/22,11/3/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,1.321354,$540.52,($714.22),$714.22
11/1/22,11/1/22,11/3/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.903358,$534.13,"$1,016.64","$1,016.64"
11/2/22,11/2/22,11/4/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.043192,$283.90,($580.06),$580.06
11/2/22,11/2/22,11/4/22,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.047269,$283.98,$297.40,$297.40
11/3/22,11/3/22,11/5/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.982714,$197.41,($391.41),$391.41
11/4/22,11/4/22,11/6/22,AMZN,Amazon\nCUSIP: 023135106,Sell,1.319322,$176.39,$232.72,$232.72
11/7/22,11/7/22,11/9/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.527284,$276.50,($145.79),$145.79
11/8/22,11/8/22,11/10/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.118916,$276.74,($863.13),$863.13
11/8/22,11/8/22,11/10/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.559792,$146.84,$229.04,$229.04
11/9/22,11/9/22,11/11/22,AAPL,Apple\nCUSIP: 037833100,Buy,1.622482,$200.74,($325.70),$325.70
11/9/22,11/9/22,11/11/22,AAPL,Apple\nCUSIP: 037833100,Sell,6.472482,$199.70,"$1,292.55","$1,292.55"
11/10/22,11/10/22,11/12/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.818803,$152.03,($580.57),$580.57
11/10/22,11/10/22,11/12/22,AMZN,Amazon\nCUSIP: 023135106,Sell,0.144101,$177.99,$25.65,$25.65
11/14/22,11/14/22,11/16/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.216195,$286.28,($634.45),$634.45
11/14/22,11/14/22,11/16/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,5.064692,$153.74,$778.65,$778.65
11/15/22,11/15/22,11/15/22,,ACH Deposit,ACH,,,$933.00,$0.00
11/15/22,11/15/22,11/17/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.793514,$547.66,($434.58),$434.58
11/16/22,11/16/22,11/18/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.599307,$199.11,($716.66),$716.66
11/17/22,11/17/22,11/19/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.485033,$286.99,($139.20),$139.20
11/21/22,11/21/22,11/23/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.568202,$280.29,($159.26),$159.26
11/21/22,11/21/22,11/23/22,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.058964,$275.62,$567.49,$567.49
11/22/22,11/22/22,11/24/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.662415,$280.60,($185.87),$185.87
11/22/22,11/22/22,11/24/22,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.829259,$293.55,$536.98,$536.98
11/23/22,11/23/22,11/25/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.160127,$280.91,($606.80),$606.80
11/24/22,11/24/22,11/26/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.927072,$281.22,($823.15),$823.15
11/25/22,11/25/22,11/27/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.663839,$154.72,$102.71,$102.71
11/28/22,11/28/22,11/30/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.318292,$282.52,($89.92),$89.92
11/28/22,11/28/22,11/28/22,,Interest Payment,INT,,,$4.57,$0.00
11/28/22,11/28/22,11/30/22,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,10.111993,$205.30,"$2,075.99","$2,075.99"
11/29/22,11/29/22,12/1/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.915421,$282.85,($824.63),$824.63
11/30/22,11/30/22,12/2/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.184256,$557.28,($102.68),$102.68
12/1/22,12/1/22,12/1/22,,ACH Deposit,ACH,,,$808.00,$0.00
12/1/22,12/1/22,12/3/22,AAPL,Apple\nCUSIP: 037833100,Buy,3.180267,$205.21,($652.62),$652.62
12/1/22,12/1/22,12/3/22,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.94015,$290.99,$564.56,$564.56
12/2/22,12/2/22,12/4/22,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.150316,$199.89,$629.72,$629.72
12/5/22,12/5/22,12/7/22,AAPL,Apple\nCUSIP: 037833100,Buy,3.541428,$206.19,($730.21),$730.21
12/6/22,12/6/22,12/8/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.833844,$285.31,($808.52),$808.52
12/7/22,12/7/22,12/9/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.162398,$285.68,($617.75),$617.75
12/7/22,12/7/22,12/9/22,META,Meta Platforms\nCUSIP: 30303M102,Sell,6.523856,$281.99,"$1,839.66","$1,839.66"
12/8/22,12/8/22,12/10/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.960866,$286.05,($846.96),$846.96
12/8/22,12/8/22,12/10/22,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.056574,$196.72,$601.29,$601.29
12/9/22,12/9/22,12/11/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.004568,$558.91,$561.46,$561.46
12/12/22,12/12/22,12/14/22,AAPL,Apple\nCUSIP: 037833100,Buy,1.169091,$207.99,($243.16),$243.16
12/12/22,12/12/22,12/12/22,NVDA,Cash Div: R/D 2022-12-12 P/D 2022-12-12 - 1.253993 shares at 0.0319,CDIV,,,$0.04,$0.00
12/13/22,12/13/22,12/15/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.976779,$157.91,($312.15),$312.15
12/14/22,12/14/22,12/16/22,AMZN,Amazon\nCUSIP: 023135106,Buy,4.558455,$186.03,($848.01),$848.01
12/14/22,12/14/22,12/16/22,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.690604,$302.55,$814.04,$814.04
12/15/22,12/15/22,12/15/22,,ACH Deposit,ACH,,,$911.00,$0.00
12/15/22,12/15/22,12/17/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.220689,$295.39,($65.19),$65.19
12/15/22,12/15/22,12/17/22,META,Meta Platforms\nCUSIP: 30303M102,Sell,8.636927,$283.34,"$2,447.19","$2,447.19"
12/19/22,12/19/22,12/21/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.511327,$296.82,($151.77),$151.77
12/20/22,12/20/22,12/22/22,AAPL,Apple\nCUSIP: 037833100,Buy,0.611956,$210.20,($128.63),$128.63
12/21/22,12/21/22,12/23/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.287921,$297.55,($383.22),$383.22
12/21/22,12/21/22,12/23/22,TSLA,Tesla\nCUSIP: 88160R101,Sell,0.716505,$295.60,$211.80,$211.80
12/22/22,12/22/22,12/24/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,4.221305,$159.90,($674.99),$674.99
12/23/22,12/23/22,12/25/22,AMZN,Amazon\nCUSIP: 023135106,Sell,2.559814,$197.19,$504.77,$504.77
12/26/22,12/26/22,12/28/22,AAPL,Apple\nCUSIP: 037833100,Buy,1.983345,$211.94,($420.35),$420.35
12/26/22,12/26/22,12/28/22,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.903621,$303.30,$577.37,$577.37
12/27/22,12/27/22,12/29/22,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.653872,$578.87,($378.51),$378.51
12/27/22,12/27/22,12/27/22,AAPL,Cash Div: R/D 2022-12-27 P/D 2022-12-27 - 13.592193 shares at 0.1324,CDIV,,,$1.80,$0.00
12/28/22,12/28/22,12/30/22,AMZN,Amazon\nCUSIP: 023135106,Buy,1.222638,$189.92,($232.20),$232.20
12/28/22,12/28/22,12/28/22,,Interest Payment,INT,,,$5.08,$0.00
12/28/22,12/28/22,12/30/22,AMZN,Amazon\nCUSIP: 023135106,Sell,1.434993,$191.60,$274.94,$274.94
12/29/22,12/29/22,12/31/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.399256,$300.57,($120.00),$120.00
12/29/22,12/29/22,12/31/22,AMZN,Amazon\nCUSIP: 023135106,Sell,1.376139,$190.54,$262.21,$262.21
12/30/22,12/30/22,1/1/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.647859,$287.86,$186.49,$186.49
1/1/23,1/1/23,1/1/23,,ACH Deposit,ACH,,,$938.00,$0.00
1/2/23,1/2/23,1/4/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.674961,$209.20,($141.20),$141.20
1/3/23,1/3/23,1/5/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.378157,$296.73,($705.67),$705.67
1/3/23,1/3/23,1/5/23,AAPL,Apple\nCUSIP: 037833100,Sell,8.407437,$209.91,"$1,764.81","$1,764.81"
1/4/23,1/4/23,1/6/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.454153,$586.01,($266.14),$266.14
1/5/23,1/5/23,1/7/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.790828,$209.99,($796.04),$796.04
1/6/23,1/6/23,1/8/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.275498,$167.30,$715.29,$715.29
1/9/23,1/9/23,1/11/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.504478,$211.04,($528.55),$528.55
1/10/23,1/10/23,1/12/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.803751,$299.84,($840.68),$840.68
1/10/23,1/10/23,1/12/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.871477,$168.42,$146.77,$146.77
1/11/23,1/11/23,1/13/23,AMZN,Amazon\nCUSIP: 023135106,Buy,4.141362,$194.06,($803.67),$803.67
1/11/23,1/11/23,1/13/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.889749,$171.64,$152.72,$152.72
1/12/23,1/12/23,1/14/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.177308,$164.92,($359.08),$359.08
1/12/23,1/12/23,1/12/23,NVDA,Cash Div: R/D 2023-01-12 P/D 2023-01-12 - 8.224260 shares at 0.034,CDIV,,,$0.28,$0.00
1/12/23,1/12/23,1/14/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.202902,$290.74,$640.47,$640.47
1/15/23,1/15/23,1/15/23,,ACH Deposit,ACH,,,$955.00,$0.00
1/16/23,1/16/23,1/18/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.840493,$302.54,($859.36),$859.36
1/16/23,1/16/23,1/18/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.078019,$314.23,$652.98,$652.98
1/17/23,1/17/23,1/19/23,AMZN,Amazon\nCUSIP: 023135106,Buy,2.916655,$195.88,($571.31),$571.31
1/17/23,1/17/23,1/19/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.203453,$167.59,$201.69,$201.69
1/18/23,1/18/23,1/20/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.469852,$196.18,($288.36),$288.36
1/18/23,1/18/23,1/20/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.995628,$159.99,$159.29,$159.29
1/19/23,1/19/23,1/21/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.812058,$308.94,($559.82),$559.82
1/23/23,1/23/23,1/25/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.841814,$310.55,($882.53),$882.53
1/23/23,1/23/23,1/25/23,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,5.795327,$213.79,"$1,238.98","$1,238.98"
1/24/23,1/24/23,1/26/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.380817,$215.03,($511.95),$511.95
1/25/23,1/25/23,1/27/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.004572,$215.29,($216.27),$216.27
1/25/23,1/25/23,1/27/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.051643,$307.50,$630.88,$630.88
1/26/23,1/26/23,1/28/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.882252,$221.48,($416.88),$416.88
1/26/23,1/26/23,1/28/23,AAPL,Apple\nCUSIP: 037833100,Sell,1.831764,$226.69,$415.24,$415.24
1/27/23,1/27/23,1/27/23,NVDA,Cash Div: R/D 2023-01-27 P/D 2023-01-27 - 5.814322 shares at 0.0344,CDIV,,,$0.20,$0.00
1/27/23,1/27/23,1/29/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.980792,$295.78,$881.66,$881.66
1/28/23,1/28/23,1/28/23,,Interest Payment,INT,,,$5.21,$0.00
1/30/23,1/30/23,2/1/23,AAPL,Apple\nCUSIP: 037833100,Buy,2.7874,$222.72,($620.81),$620.81
1/31/23,1/31/23,2/2/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.842375,$309.27,($569.79),$569.79
2/1/23,2/1/23,2/1/23,,ACH Deposit,ACH,,,$565.00,$0.00
2/1/23,2/1/23,2/3/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.715577,$314.12,($853.02),$853.02
2/2/23,2/2/23,2/4/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.271411,$310.15,($394.33),$394.33
2/6/23,2/6/23,2/8/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.376412,$218.39,($518.98),$518.98
2/6/23,2/6/23,2/8/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.684553,$595.61,"$1,003.34","$1,003.34"
2/7/23,2/7/23,2/9/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.21323,$316.44,($700.35),$700.35
2/7/23,2/7/23,2/9/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.909968,$176.02,$160.17,$160.17
2/8/23,2/8/23,2/10/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.246751,$312.76,($389.93),$389.93
2/9/23,2/9/23,2/11/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.26126,$202.75,($255.72),$255.72
2/9/23,2/9/23,2/11/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.286632,$168.25,$48.23,$48.23
2/12/23,2/12/23,2/12/23,AAPL,Cash Div: R/D 2023-02-12 P/D 2023-02-12 - 8.022644 shares at 0.1334,CDIV,,,$1.07,$0.00
2/13/23,2/13/23,2/15/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.435164,$172.67,($247.81),$247.81
2/13/23,2/13/23,2/15/23,AAPL,Apple\nCUSIP: 037833100,Sell,3.291113,$234.37,$771.34,$771.34
2/14/23,2/14/23,2/16/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.625787,$315.29,($827.88),$827.88
2/14/23,2/14/23,2/16/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,4.182442,$304.07,"$1,271.76","$1,271.76"
2/15/23,2/15/23,2/15/23,,ACH Deposit,ACH,,,$886.00,$0.00
2/15/23,2/15/23,2/17/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.635694,$204.46,($334.43),$334.43
2/15/23,2/15/23,2/17/23,AMZN,Amazon\nCUSIP: 023135106,Sell,7.687485,$207.54,"$1,595.46","$1,595.46"
2/16/23,2/16/23,2/18/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.546588,$316.12,($805.03),$805.03
2/16/23,2/16/23,2/18/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,7.224243,$317.70,"$2,295.14","$2,295.14"
2/17/23,2/17/23,2/19/23,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,4.134806,$231.51,$957.25,$957.25
2/20/23,2/20/23,2/22/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.014764,$174.24,($525.29),$525.29
2/21/23,2/21/23,2/23/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.836526,$221.95,($185.67),$185.67
2/22/23,2/22/23,2/24/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.597862,$174.67,($453.77),$453.77
2/22/23,2/22/23,2/24/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.255114,$175.90,$396.67,$396.67
2/23/23,2/23/23,2/25/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.078309,$318.91,($662.79),$662.79
2/27/23,2/27/23,3/1/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.622481,$323.48,($848.32),$848.32
2/28/23,2/28/23,3/2/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.850296,$223.44,($860.31),$860.31
2/28/23,2/28/23,2/28/23,,Interest Payment,INT,,,$5.30,$0.00
2/28/23,2/28/23,3/2/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.973939,$182.09,$541.52,$541.52
3/1/23,3/1/23,3/1/23,,ACH Deposit,ACH,,,$539.00,$0.00
3/1/23,3/1/23,3/3/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,1.323536,$635.47,($841.07),$841.07
3/1/23,3/1/23,3/3/23,AMZN,Amazon\nCUSIP: 023135106,Sell,1.232916,$207.72,$256.10,$256.10
3/2/23,3/2/23,3/4/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.44891,$321.53,($465.87),$465.87
3/2/23,3/2/23,3/4/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,4.763471,$317.38,"$1,511.83","$1,511.83"
3/6/23,3/6/23,3/8/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.40131,$224.61,($539.36),$539.36
3/7/23,3/7/23,3/9/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.448175,$224.80,($100.75),$100.75
3/7/23,3/7/23,3/9/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,4.783761,$335.56,"$1,605.24","$1,605.24"
3/8/23,3/8/23,3/10/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.977065,$177.48,($705.85),$705.85
3/9/23,3/9/23,3/11/23,AAPL,Apple\nCUSIP: 037833100,Buy,3.097003,$233.11,($721.94),$721.94
3/9/23,3/9/23,3/11/23,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,7.828243,$225.47,"$1,765.03","$1,765.03"
3/10/23,3/10/23,3/12/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.428251,$318.04,"$1,090.32","$1,090.32"
3/13/23,3/13/23,3/15/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.625674,$325.27,($203.51),$203.51
3/13/23,3/13/23,3/15/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,3.224316,$182.87,$589.63,$589.63
3/14/23,3/14/23,3/16/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.757963,$226.01,($171.31),$171.31
3/14/23,3/14/23,3/16/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.115351,$323.29,$683.87,$683.87
3/15/23,3/15/23,3/15/23,,ACH Deposit,ACH,,,$658.00,$0.00
3/15/23,3/15/23,3/17/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.258126,$328.05,($740.78),$740.78
3/16/23,3/16/23,3/18/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.431517,$646.00,($278.76),$278.76
3/20/23,3/20/23,3/22/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.719397,$327.37,($235.51),$235.51
